46,2019-09-07 00:00:00,98093108644448,4,566.9411006927976,0.07,4,Unknown
47,2019-08-19 00:00:00,60505299592873,4,913.6412578648841,0.19,4,Unknown
48,2019-09-22 00:00:00,18151304632325,4,952.801291865284,0.07,4,Unknown
49,2019-10-31 00:00:00,49179450419439,2,595.868543096989,0.07,2,Tablet
50,2019-08-30 00:00:00,98117926509986,1,590.6047130318996,0.19,1,Desktop
51,2019-09-17 00:00:00,65247762491065,3,888.0673065230128,0.19,3,Mobile Phone
52,2019-08-12 00:00:00,54278578539092,3,397.3668913598596,0.19,3,Mobile Phone
53,2019-08-12 00:00:00,4174132061868,3,50.513558854352155,0.19,3,Mobile Phone
54,2019-09-07 00:00:00,39041927718356,4,447.4837046031366,0.07,4,Unknown
55,2019-08-23 00:00:00,49834338770012,4,227.69954863138088,0.07,4,Unknown
56,2019-08-06 00:00:00,83705422749370,3,232.0150029337634,0.07,3,Mobile Phone
57,2019-10-20 00:00:00,97378615648630,2,427.2664113942567,0.19,2,Tablet
58,2019-10-12 00:00:00,51770556649116,1,533.3757657248497,0.19,1,Desktop
59,2019-10-22 00:00:00,62376855740939,1,552.2018822851214,0.19,1,Desktop
60,2019-10-31 00:00:00,63263969223132,1,874.5510884156471,0.19,1,Desktop
61,2019-10-11 00:00:00,15844317367520,3,872.7037965777533,0.19,3,Mobile Phone
62,2019-09-06 00:00:00,96183215176895,2,262.864330926103,0.07,2,Tablet
63,2019-09-12 00:00:00,41359763290548,4,769.0414644511458,0.19,4,Unknown
64,2019-10-23 00:00:00,26405162744862,1,417.47120480966447,0.19,1,Desktop
65,2019-10-16 00:00:00,70337502894181,4,726.2980418399463,0.07,4,Unknown
66,2019-10-21 00:00:00,41216233649883,2,738.5389668012753,0.19,2,Tablet
67,2019-08-23 00:00:00,4876869989137,1,99.44621266349019,0.19,1,Desktop
68,2019-11-02 00:00:00,17420819132113,2,799.5720555797154,0.19,2,Tablet
69,2019-09-16 00:00:00,71533889310724,1,610.2565518255184,0.07,1,Desktop
70,2019-09-21 00:00:00,69063018278676,2,759.6035794124474,0.07,2,Tablet
71,2019-08-06 00:00:00,26405162744862,3,606.9626503876449,0.19,3,Mobile Phone
72,2019-09-29 00:00:00,72306775690261,1,306.82559181411983,0.07,1,Desktop
73,2019-10-01 00:00:00,55748762270042,2,99.66408749824762,0.07,2,Tablet
74,2019-08-19 00:00:00,55129633864856,4,961.3012778346546,0.19,4,Unknown
75,2019-08-27 00:00:00,71555221033864,3,525.104487596254,0.19,3,Mobile Phone
76,2019-10-30 00:00:00,5371803120594,3,90.07026478668867,0.19,3,Mobile Phone
77,2019-10-08 00:00:00,89169928347381,4,533.9529839312765,0.07,4,Unknown
78,2019-09-09 00:00:00,98338420914387,2,432.5505196323902,0.07,2,Tablet
79,2019-10-22 00:00:00,62306243600469,2,177.2828953973299,0.07,2,Tablet
80,2019-10-26 00:00:00,20627283282981,4,56.766633071977715,0.07,4,Unknown
81,2019-08-07 00:00:00,52720509537266,3,724.1033461263117,0.07,3,Mobile Phone
82,2019-10-08 00:00:00,18631966576892,1,177.06227689482856,0.07,1,Desktop
83,2019-08-11 00:00:00,83816064792318,4,427.9683361014726,0.07,4,Unknown
84,2019-09-25 00:00:00,51299022059247,4,319.5756714137218,0.07,4,Unknown
85,2019-09-23 00:00:00,90406081566701,1,426.79198119844597,0.07,1,Desktop
86,2019-10-18 00:00:00,65998840166045,2,925.762262841625,0.07,2,Tablet
87,2019-10-04 00:00:00,64865075758500,3,323.80377745888944,0.19,3,Mobile Phone
88,2019-09-08 00:00:00,71971062719432,3,230.16753574597715,0.19,3,Mobile Phone
89,2019-09-16 00:00:00,47093250236633,4,193.28922925561676,0.07,4,Unknown
90,2019-09-12 00:00:00,80898667393819,3,742.5210860391591,0.07,3,Mobile Phone
91,2019-09-03 00:00:00,22505388009858,1,9.8298020316967,0.07,1,Desktop
92,2019-10-04 00:00:00,38716489905123,1,26.407977736286668,0.07,1,Desktop
93,2019-10-18 00:00:00,53802011890484,1,325.4807484353686,0.07,1,Desktop
94,2019-09-30 00:00:00,21908695782659,2,527.8048959652774,0.19,2,Tablet
95,2019-10-08 00:00:00,90056560307925,4,847.4811047493899,0.19,4,Unknown
96,2019-08-14 00:00:00,53508804122862,4,774.8024971201876,0.19,4,Unknown
97,2019-10-03 00:00:00,16049318864052,2,395.7041717868326,0.19,2,Tablet
98,2019-09-11 00:00:00,57304043501325,2,881.1127121700508,0.19,2,Tablet
99,2019-10-18 00:00:00,48585243503879,1,201.0222284915636,0.19,1,Desktop
100,2019-08-15 00:00:00,91535585891862,2,167.90394983444034,0.19,2,Tablet
101,2019-10-01 00:00:00,9281408126544,1,440.38610576273175,0.07,1,Desktop
102,2019-10-23 00:00:00,66936803455365,4,476.59094131165347,0.19,4,Unknown
103,2019-09-13 00:00:00,3620244770672,2,360.1141193045653,0.07,2,Tablet
104,2019-09-06 00:00:00,24415201533027,4,737.5580395074995,0.07,4,Unknown
105,2019-08-10 00:00:00,16017849869680,1,378.71758269877853,0.07,1,Desktop
106,2019-09-11 00:00:00,16788677621254,4,227.2856742072834,0.19,4,Unknown
107,2019-08-28 00:00:00,97387717610795,4,757.7666189788608,0.19,4,Unknown
108,2019-08-19 00:00:00,80913862475882,1,740.2010371177074,0.07,1,Desktop
109,2019-10-10 00:00:00,4018486171538,1,550.3668678663151,0.19,1,Desktop
110,2019-08-07 00:00:00,33554454888315,4,774.7506304189562,0.07,4,Unknown
111,2019-09-10 00:00:00,92135875173920,4,148.29306161889355,0.07,4,Unknown
112,2019-09-02 00:00:00,14434468476221,3,733.5918685604956,0.19,3,Mobile Phone
113,2019-08-06 00:00:00,73892145464552,3,906.5816605437799,0.19,3,Mobile Phone
114,2019-11-02 00:00:00,26065535427631,3,747.3738769732065,0.19,3,Mobile Phone
115,2019-10-03 00:00:00,20104247976544,2,67.30597345254496,0.07,2,Tablet
116,2019-09-30 00:00:00,11071240449757,1,83.90026448318643,0.19,1,Desktop
117,2019-10-26 00:00:00,34402063431352,3,211.87639140774027,0.07,3,Mobile Phone
118,2019-10-22 00:00:00,87979838607055,3,203.7201970478244,0.19,3,Mobile Phone
119,2019-08-30 00:00:00,24371325021137,1,952.4009263159148,0.19,1,Desktop
120,2019-09-09 00:00:00,94923739193007,3,547.4992028280725,0.19,3,Mobile Phone
121,2019-10-20 00:00:00,2144985475998,3,127.1177327235925,0.19,3,Mobile Phone
122,2019-10-15 00:00:00,32230429966306,4,44.35172802372867,0.19,4,Unknown
123,2019-08-26 00:00:00,70302616411659,1,995.1929887427931,0.19,1,Desktop
124,2019-08-19 00:00:00,33473130421512,1,77.67858094790392,0.07,1,Desktop
125,2019-08-24 00:00:00,30242889444581,3,434.70927409718996,0.19,3,Mobile Phone
126,2019-09-24 00:00:00,62547685303839,4,457.4985666250004,0.07,4,Unknown
127,2019-08-24 00:00:00,29739454337412,2,573.5295821895461,0.07,2,Tablet
128,2019-09-14 00:00:00,58342887421824,2,400.66559759531526,0.07,2,Tablet
129,2019-08-22 00:00:00,57711266526931,4,874.0682176334367,0.07,4,Unknown
130,2019-08-28 00:00:00,58711966291507,3,696.3694044106936,0.07,3,Mobile Phone
131,2019-09-17 00:00:00,98020091458039,4,220.85853951311896,0.19,4,Unknown
132,2019-08-15 00:00:00,2404178036246,3,698.0733867910802,0.19,3,Mobile Phone
133,2019-09-01 00:00:00,63200906034394,3,970.9482363034558,0.19,3,Mobile Phone
134,2019-09-26 00:00:00,76263612485018,2,951.6492138333947,0.19,2,Tablet
135,2019-09-11 00:00:00,79057738218250,2,30.467683667641854,0.07,2,Tablet
136,2019-10-15 00:00:00,74811486670216,4,427.48706043092113,0.19,4,Unknown
137,2019-10-25 00:00:00,39968721847105,4,230.82102471785092,0.07,4,Unknown
138,2019-08-13 00:00:00,57768575774419,4,1.1200218744393808,0.07,4,Unknown
139,2019-09-10 00:00:00,46626363688036,4,47.533756469508745,0.07,4,Unknown
140,2019-08-15 00:00:00,26379414989804,1,154.59792997616628,0.19,1,Desktop
141,2019-09-13 00:00:00,86373249798687,2,920.4733476761406,0.07,2,Tablet
142,2019-09-28 00:00:00,73041876226907,4,370.7810799538589,0.19,4,Unknown
143,2019-10-19 00:00:00,82937968309427,3,504.3291452499319,0.07,3,Mobile Phone
144,2019-10-20 00:00:00,31874138200182,4,628.659636979511,0.07,4,Unknown
145,2019-08-22 00:00:00,8746901373044,2,22.114241856086903,0.19,2,Tablet
146,2019-09-09 00:00:00,32766694536511,3,277.1474468435704,0.07,3,Mobile Phone
147,2019-08-11 00:00:00,53380026029283,3,282.8701838030323,0.19,3,Mobile Phone
148,2019-08-17 00:00:00,64694086206474,4,337.50549405051436,0.07,4,Unknown
149,2019-09-17 00:00:00,78033327432238,1,364.2738158552279,0.07,1,Desktop
150,2019-08-07 00:00:00,61596726268355,4,621.8127842921425,0.07,4,Unknown
151,2019-09-22 00:00:00,696471322797,2,251.89656591696595,0.07,2,Tablet
152,2019-10-18 00:00:00,17074544653216,1,818.1719982498464,0.07,1,Desktop
153,2019-10-26 00:00:00,46867499719996,1,845.7824629373506,0.19,1,Desktop
154,2019-10-27 00:00:00,72515262185313,2,603.1222577620421,0.19,2,Tablet
155,2019-08-06 00:00:00,29338400618673,1,219.0874313630933,0.19,1,Desktop
156,2019-11-01 00:00:00,58384091037630,4,831.6084872866,0.07,4,Unknown
157,2019-10-22 00:00:00,75044192427365,3,200.82844758259844,0.07,3,Mobile Phone
158,2019-10-19 00:00:00,82022647357682,4,883.3974025701536,0.07,4,Unknown
159,2019-08-11 00:00:00,72714931690865,1,874.2982203791586,0.19,1,Desktop
160,2019-10-24 00:00:00,99094913875672,1,328.5751311036331,0.19,1,Desktop
161,2019-10-11 00:00:00,48838228682393,3,661.3520660904561,0.19,3,Mobile Phone
162,2019-10-21 00:00:00,12832092260284,1,88.11955971393304,0.19,1,Desktop
163,2019-09-20 00:00:00,28393368948826,2,170.90166365750758,0.19,2,Tablet
164,2019-08-30 00:00:00,45281151514884,4,509.8858831826274,0.19,4,Unknown
165,2019-08-06 00:00:00,18806762222218,4,692.4546861172231,0.19,4,Unknown
166,2019-11-03 00:00:00,48133977535357,1,739.1754726968761,0.07,1,Desktop
167,2019-09-14 00:00:00,86291335955461,1,534.0241521607774,0.07,1,Desktop
168,2019-10-03 00:00:00,10441179245759,4,677.6451555657146,0.07,4,Unknown
169,2019-09-07 00:00:00,86202254902906,2,161.05321073078727,0.07,2,Tablet
170,2019-09-13 00:00:00,6397692115309,2,686.9730424748501,0.07,2,Tablet
171,2019-10-09 00:00:00,49451679619828,4,914.7820070562607,0.19,4,Unknown
172,2019-11-03 00:00:00,85329349401224,2,36.921665769597546,0.19,2,Tablet
173,2019-11-03 00:00:00,11478239028512,4,998.2633212117975,0.19,4,Unknown
174,2019-09-10 00:00:00,79540047544052,4,388.1812226323087,0.19,4,Unknown
175,2019-10-24 00:00:00,25249238738718,3,308.4458044647446,0.19,3,Mobile Phone
176,2019-09-28 00:00:00,92028604144104,1,115.35813456649623,0.19,1,Desktop
177,2019-10-08 00:00:00,38469549974220,2,207.94012094692792,0.07,2,Tablet
178,2019-09-20 00:00:00,31147233899056,2,33.086263079645015,0.19,2,Tablet
179,2019-10-13 00:00:00,72166646925123,1,390.71445711110596,0.19,1,Desktop
180,2019-10-29 00:00:00,20822310027153,4,377.7011979204569,0.07,4,Unknown
181,2019-08-29 00:00:00,17015371063415,4,804.4848941751395,0.07,4,Unknown
182,2019-09-28 00:00:00,84610345702327,3,197.86420714549146,0.07,3,Mobile Phone
183,2019-09-05 00:00:00,98414938682825,4,200.07097490708782,0.07,4,Unknown
184,2019-10-23 00:00:00,63166487186959,2,669.5705330209267,0.19,2,Tablet
185,2019-08-28 00:00:00,78621644312950,3,28.518443669685478,0.19,3,Mobile Phone
186,2019-10-25 00:00:00,2521639348317,4,843.2566936791641,0.07,4,Unknown
187,2019-10-02 00:00:00,37199673053588,1,570.7994216538713,0.19,1,Desktop
188,2019-08-26 00:00:00,77897436341417,1,625.0987066257139,0.07,1,Desktop
189,2019-08-24 00:00:00,82720402786607,3,244.5612651318767,0.07,3,Mobile Phone
190,2019-10-08 00:00:00,61217730502305,1,571.530868085583,0.07,1,Desktop
191,2019-10-13 00:00:00,15349552823277,3,934.62020293792,0.19,3,Mobile Phone
192,2019-10-29 00:00:00,83156790900938,2,350.95140340004696,0.07,2,Tablet
193,2019-10-16 00:00:00,81429640855024,3,614.5823831418946,0.19,3,Mobile Phone
194,2019-09-01 00:00:00,26726126683197,1,709.0786447808395,0.07,1,Desktop
195,2019-08-21 00:00:00,67272237547020,1,834.2659905291472,0.19,1,Desktop
196,2019-08-27 00:00:00,57272798494141,3,770.9188931683282,0.07,3,Mobile Phone
197,2019-09-07 00:00:00,37634138685633,2,336.539165650186,0.19,2,Tablet
198,2019-08-22 00:00:00,65668315736227,2,755.3660906009376,0.07,2,Tablet
199,2019-08-09 00:00:00,77625437166605,1,950.2198637804229,0.19,1,Desktop
200,2019-10-28 00:00:00,37532206428843,3,423.39177317248345,0.19,3,Mobile Phone
201,2019-09-15 00:00:00,17556095599792,4,547.9087201557835,0.07,4,Unknown
202,2019-09-14 00:00:00,32601703238920,4,843.7554314839421,0.19,4,Unknown
203,2019-08-12 00:00:00,8211386250130,3,394.10215803678403,0.07,3,Mobile Phone
204,2019-10-23 00:00:00,18382673212693,1,775.7514295822652,0.19,1,Desktop
205,2019-09-01 00:00:00,22399115224220,1,917.6137894330511,0.07,1,Desktop
206,2019-10-05 00:00:00,38712799665538,4,716.3407267987938,0.07,4,Unknown
207,2019-10-26 00:00:00,93507204971755,3,447.5677469366437,0.19,3,Mobile Phone
208,2019-10-21 00:00:00,7382127522277,1,717.5862322447764,0.07,1,Desktop
209,2019-09-20 00:00:00,10698522990654,4,215.81655225931573,0.07,4,Unknown
210,2019-08-11 00:00:00,68338791853544,4,562.6301024388637,0.07,4,Unknown
211,2019-08-08 00:00:00,90315681642134,1,462.52307154075334,0.19,1,Desktop
212,2019-09-20 00:00:00,55768570081962,3,520.378812182469,0.19,3,Mobile Phone
213,2019-09-28 00:00:00,2507880091335,4,158.27987303074454,0.07,4,Unknown
214,2019-09-19 00:00:00,35353957232995,4,712.918967436482,0.07,4,Unknown
215,2019-10-01 00:00:00,93685526993860,4,15.108157806666522,0.07,4,Unknown
216,2019-10-09 00:00:00,40278915353239,4,768.2180835917446,0.07,4,Unknown
217,2019-08-16 00:00:00,87409142901766,2,845.2931665184642,0.07,2,Tablet
218,2019-09-13 00:00:00,37532206428843,4,441.29365214802186,0.19,4,Unknown
219,2019-09-03 00:00:00,2086917030708,1,879.1581484491965,0.07,1,Desktop
220,2019-10-29 00:00:00,64847350491582,4,957.2442351014217,0.19,4,Unknown
221,2019-10-22 00:00:00,12112217177864,4,233.5372411903136,0.19,4,Unknown
222,2019-10-03 00:00:00,15879709360611,1,839.1826000560934,0.19,1,Desktop
223,2019-10-17 00:00:00,1988258251896,2,220.5427627769162,0.07,2,Tablet
224,2019-10-05 00:00:00,49586564372940,3,637.1224453465187,0.07,3,Mobile Phone
225,2019-09-08 00:00:00,50858910942896,3,7.518344555604406,0.19,3,Mobile Phone
226,2019-09-07 00:00:00,59210507405112,3,103.3467518301242,0.19,3,Mobile Phone
227,2019-08-29 00:00:00,84614719586455,1,204.3112124049078,0.07,1,Desktop
228,2019-10-06 00:00:00,19687282188823,2,973.4311640887736,0.19,2,Tablet
229,2019-10-23 00:00:00,53067635695797,2,582.0431196032392,0.19,2,Tablet
230,2019-09-12 00:00:00,19687282188823,3,470.3470494838613,0.19,3,Mobile Phone
231,2019-08-07 00:00:00,4058704125570,1,184.71815261742907,0.19,1,Desktop
232,2019-10-30 00:00:00,95197492184610,4,430.436489089549,0.07,4,Unknown
233,2019-09-22 00:00:00,76304454656332,3,236.56828569805134,0.19,3,Mobile Phone
234,2019-08-28 00:00:00,38255290592927,2,567.560571589132,0.07,2,Tablet
235,2019-10-11 00:00:00,10827646079247,1,983.6691086348948,0.07,1,Desktop
236,2019-09-22 00:00:00,90765096333427,4,522.6567476285796,0.07,4,Unknown
237,2019-10-05 00:00:00,13338811947619,1,923.8597752168644,0.07,1,Desktop
238,2019-08-17 00:00:00,31381868671164,4,680.5445447740944,0.07,4,Unknown
239,2019-10-03 00:00:00,36167575509560,3,487.28242001933273,0.07,3,Mobile Phone
240,2019-09-14 00:00:00,27567058713509,4,441.4511111114964,0.19,4,Unknown
241,2019-08-29 00:00:00,66936803455365,3,870.1812795713859,0.07,3,Mobile Phone
242,2019-10-15 00:00:00,98198722289603,3,681.8768275023997,0.19,3,Mobile Phone
243,2019-10-01 00:00:00,58289270550674,4,532.8749211374022,0.07,4,Unknown
244,2019-08-20 00:00:00,14497740870073,4,233.8630249272453,0.19,4,Unknown
245,2019-08-31 00:00:00,17712536102649,4,554.4317321553109,0.19,4,Unknown
246,2019-08-26 00:00:00,95237120994766,2,787.0544562859715,0.19,2,Tablet
247,2019-09-23 00:00:00,21443715510070,2,703.0152562976642,0.19,2,Tablet
248,2019-09-06 00:00:00,65457803850577,2,891.6426532360164,0.07,2,Tablet
249,2019-08-19 00:00:00,8119136818471,2,641.7462684270332,0.07,2,Tablet
250,2019-09-29 00:00:00,50853147901423,2,292.69222796167685,0.07,2,Tablet
251,2019-10-10 00:00:00,91931974797392,3,605.0853497675947,0.19,3,Mobile Phone
252,2019-10-02 00:00:00,83577995191748,3,549.9551188599022,0.19,3,Mobile Phone
253,2019-10-04 00:00:00,13211367900270,3,887.0438829101384,0.07,3,Mobile Phone
254,2019-08-21 00:00:00,40692451581985,1,427.37035730854456,0.19,1,Desktop
255,2019-10-22 00:00:00,27930497600262,2,426.7467469279518,0.19,2,Tablet
256,2019-09-20 00:00:00,99126830143165,3,302.69866788792467,0.19,3,Mobile Phone
257,2019-10-01 00:00:00,80065136783836,1,767.6256180036801,0.07,1,Desktop
258,2019-10-03 00:00:00,52376183538822,1,465.0219820456587,0.19,1,Desktop
259,2019-10-20 00:00:00,2666045211699,2,58.968174793014526,0.07,2,Tablet
260,2019-09-15 00:00:00,35601601087149,3,550.2175265295233,0.07,3,Mobile Phone
261,2019-10-08 00:00:00,25662618227295,3,352.0899856550207,0.19,3,Mobile Phone
262,2019-08-30 00:00:00,59506003137877,1,694.2853631852031,0.07,1,Desktop
263,2019-08-26 00:00:00,35174727331619,2,829.1924006256907,0.07,2,Tablet
264,2019-09-07 00:00:00,2339074478104,1,773.7386370936007,0.19,1,Desktop
265,2019-09-26 00:00:00,14262500170292,4,812.062058628955,0.19,4,Unknown
266,2019-08-29 00:00:00,60844228528810,4,831.0246421949646,0.19,4,Unknown
267,2019-09-03 00:00:00,55799729262919,3,128.03430193777876,0.07,3,Mobile Phone
268,2019-10-10 00:00:00,46735096856415,4,53.60913508054976,0.19,4,Unknown
269,2019-10-03 00:00:00,95078718581654,4,173.6045955270029,0.07,4,Unknown
270,2019-08-10 00:00:00,71609081202171,4,976.7887887822994,0.19,4,Unknown
271,2019-08-31 00:00:00,44944277658386,1,694.2923393856505,0.07,1,Desktop
272,2019-10-18 00:00:00,2404178036246,1,200.3972022548316,0.07,1,Desktop
273,2019-08-18 00:00:00,96667340588795,1,589.6532429722843,0.07,1,Desktop
274,2019-09-13 00:00:00,88367278839508,1,161.01455109411887,0.07,1,Desktop
275,2019-08-19 00:00:00,10674636295267,3,825.866555186765,0.07,3,Mobile Phone
276,2019-10-02 00:00:00,60723483660888,1,528.8177496704465,0.19,1,Desktop
277,2019-10-17 00:00:00,20036311839020,3,204.26126373229357,0.19,3,Mobile Phone
278,2019-11-01 00:00:00,54025513931879,1,455.57982062506994,0.19,1,Desktop
279,2019-09-17 00:00:00,56506946116975,2,584.5699212901529,0.19,2,Tablet
280,2019-11-02 00:00:00,97918556949769,1,139.49639975253615,0.07,1,Desktop
281,2019-08-16 00:00:00,46073391748758,2,692.5378306398507,0.07,2,Tablet
282,2019-10-21 00:00:00,13288310009225,2,569.5146054938855,0.07,2,Tablet
283,2019-09-22 00:00:00,11346661602529,1,50.53628270445609,0.19,1,Desktop
284,2019-09-01 00:00:00,8181768934502,2,71.1578235456758,0.19,2,Tablet
285,2019-10-21 00:00:00,73293765302634,3,629.3451592121863,0.19,3,Mobile Phone
286,2019-08-07 00:00:00,29456898890357,4,343.7144235614772,0.07,4,Unknown
287,2019-10-28 00:00:00,13254512462375,2,469.6590875998039,0.19,2,Tablet
288,2019-09-26 00:00:00,53037315548969,2,18.603703556951288,0.19,2,Tablet
289,2019-09-08 00:00:00,35868083522548,1,620.3180606399145,0.07,1,Desktop
290,2019-09-03 00:00:00,54686232484756,4,976.0934078014632,0.07,4,Unknown
291,2019-09-09 00:00:00,5229891965018,2,848.1206677688282,0.19,2,Tablet
292,2019-08-15 00:00:00,21581068597227,3,810.2285870710424,0.19,3,Mobile Phone
293,2019-08-28 00:00:00,84725499961911,3,654.0698783285246,0.07,3,Mobile Phone
294,2019-10-10 00:00:00,25793115747188,2,458.24021952267833,0.19,2,Tablet
295,2019-10-12 00:00:00,12770198341288,4,262.51998518173093,0.19,4,Unknown
296,2019-08-27 00:00:00,62460955269333,1,537.5684176266911,0.19,1,Desktop
297,2019-10-15 00:00:00,66493906025687,4,713.4751709941794,0.07,4,Unknown
298,2019-10-19 00:00:00,35254955759386,2,817.4129407779943,0.07,2,Tablet
299,2019-09-18 00:00:00,59238814497747,2,907.4684312090544,0.07,2,Tablet
300,2019-10-05 00:00:00,6650846820916,4,548.395916684952,0.19,4,Unknown
301,2019-08-21 00:00:00,45546484045065,1,526.9481026351759,0.07,1,Desktop
302,2019-09-21 00:00:00,81673733125078,2,176.7432879112194,0.07,2,Tablet
303,2019-08-07 00:00:00,811945222094,3,490.47540295674986,0.19,3,Mobile Phone
304,2019-08-26 00:00:00,62055983495027,2,520.1512449898537,0.07,2,Tablet
305,2019-08-31 00:00:00,66981520617716,3,241.6124906052246,0.19,3,Mobile Phone
306,2019-08-16 00:00:00,28393368948826,4,975.4292652540439,0.19,4,Unknown
307,2019-10-07 00:00:00,18959853076729,3,872.0166240199643,0.19,3,Mobile Phone
308,2019-10-06 00:00:00,98387289449951,3,440.74254890389,0.19,3,Mobile Phone
309,2019-08-26 00:00:00,76110568798871,3,530.3297710296301,0.19,3,Mobile Phone
310,2019-09-18 00:00:00,22879843507858,1,584.6276155282177,0.07,1,Desktop
311,2019-08-24 00:00:00,38059726764377,4,362.0225377739947,0.07,4,Unknown
312,2019-08-06 00:00:00,95544654123292,3,472.36123406825936,0.07,3,Mobile Phone
313,2019-08-16 00:00:00,96883769273574,2,259.7242289117666,0.07,2,Tablet
314,2019-09-25 00:00:00,62556923106807,4,620.4736480815897,0.19,4,Unknown
315,2019-09-11 00:00:00,97050951631857,2,802.120880704365,0.07,2,Tablet
316,2019-09-22 00:00:00,28791890098995,1,23.557190251778714,0.07,1,Desktop
317,2019-10-04 00:00:00,42470263856138,4,992.6858482897352,0.07,4,Unknown
318,2019-09-25 00:00:00,10491952450672,3,886.6302081398612,0.19,3,Mobile Phone
319,2019-08-19 00:00:00,92862483328878,2,396.04954369926037,0.07,2,Tablet
320,2019-08-17 00:00:00,89383413204380,2,917.4838604299733,0.19,2,Tablet
321,2019-08-26 00:00:00,65004257238368,2,394.88848714652624,0.19,2,Tablet
322,2019-10-17 00:00:00,75118531672639,1,438.2457694484369,0.19,1,Desktop
323,2019-10-18 00:00:00,42616538380651,3,440.9385697945586,0.19,3,Mobile Phone
324,2019-10-17 00:00:00,37252412149199,2,148.65763092010465,0.19,2,Tablet
325,2019-10-12 00:00:00,62146801940663,2,144.35474188206277,0.07,2,Tablet
326,2019-10-03 00:00:00,17758634549650,2,593.7532728571159,0.19,2,Tablet
327,2019-09-08 00:00:00,56513401642207,4,79.9563605254009,0.07,4,Unknown
328,2019-10-27 00:00:00,41359763290548,4,893.2979479244804,0.07,4,Unknown
